Name,Week,FPoints
Giannis Antetokounmpo 2021-22 Advanced Game Log ,18.0,36
Giannis Antetokounmpo 2021-22 Advanced Game Log ,19.0,170
Giannis Antetokounmpo 2021-22 Advanced Game Log ,20.0,132
Giannis Antetokounmpo 2021-22 Advanced Game Log ,21.0,80
Giannis Antetokounmpo 2021-22 Advanced Game Log ,22.0,83
Giannis Antetokounmpo 2021-22 Advanced Game Log ,23.0,138
Giannis Antetokounmpo 2021-22 Advanced Game Log ,24.0,110
Goga Bitadze 2021-22 Advanced Game Log ,2.0,14
Goga Bitadze 2021-22 Advanced Game Log ,3.0,5
Goga Bitadze 2021-22 Advanced Game Log ,4.0,23
Goga Bitadze 2021-22 Advanced Game Log ,5.0,-1
Goga Bitadze 2021-22 Advanced Game Log ,6.0,2
Goga Bitadze 2021-22 Advanced Game Log ,7.0,4
Goga Bitadze 2021-22 Advanced Game Log ,8.0,2
Goga Bitadze 2021-22 Advanced Game Log ,9.0,4
Goga Bitadze 2021-22 Advanced Game Log ,10.0,2
Goga Bitadze 2021-22 Advanced Game Log ,12.0,3
Goga Bitadze 2021-22 Advanced Game Log ,13.0,72
Goga Bitadze 2021-22 Advanced Game Log ,14.0,29
Goga Bitadze 2021-22 Advanced Game Log ,15.0,0
Goga Bitadze 2021-22 Advanced Game Log ,16.0,29
Goga Bitadze 2021-22 Advanced Game Log ,17.0,14
Goga Bitadze 2021-22 Advanced Game Log ,18.0,6
Goga Bitadze 2021-22 Advanced Game Log ,19.0,45
Goga Bitadze 2021-22 Advanced Game Log ,20.0,43
Goga Bitadze 2021-22 Advanced Game Log ,21.0,52
Goga Bitadze 2021-22 Advanced Game Log ,22.0,41
Goga Bitadze 2021-22 Advanced Game Log ,23.0,74
Goran Dragic 2021-22 Advanced Game Log ,1.0,8
Goran Dragic 2021-22 Advanced Game Log ,3.0,22
Goran Dragic 2021-22 Advanced Game Log ,18.0,8
Goran Dragic 2021-22 Advanced Game Log ,19.0,34
Goran Dragic 2021-22 Advanced Game Log ,20.0,31
Goran Dragic 2021-22 Advanced Game Log ,21.0,39
Goran Dragic 2021-22 Advanced Game Log ,22.0,31
Goran Dragic 2021-22 Advanced Game Log ,23.0,19
Gordon Hayward 2021-22 Advanced Game Log ,1.0,93
Gordon Hayward 2021-22 Advanced Game Log ,2.0,83
Gordon Hayward 2021-22 Advanced Game Log ,3.0,82
Gordon Hayward 2021-22 Advanced Game Log ,4.0,56
Gordon Hayward 2021-22 Advanced Game Log ,5.0,59
Gordon Hayward 2021-22 Advanced Game Log ,6.0,62
Gordon Hayward 2021-22 Advanced Game Log ,7.0,68
Gordon Hayward 2021-22 Advanced Game Log ,8.0,85
Gordon Hayward 2021-22 Advanced Game Log ,9.0,4
Gordon Hayward 2021-22 Advanced Game Log ,10.0,53
Gordon Hayward 2021-22 Advanced Game Log ,11.0,66
Gordon Hayward 2021-22 Advanced Game Log ,12.0,77
Gordon Hayward 2021-22 Advanced Game Log ,13.0,50
Gordon Hayward 2021-22 Advanced Game Log ,15.0,3
Gordon Hayward 2021-22 Advanced Game Log ,16.0,3
Gordon Hayward 2021-22 Advanced Game Log ,23.0,9
Gorgui Dieng 2021-22 Advanced Game Log ,1.0,30
Gorgui Dieng 2021-22 Advanced Game Log ,2.0,11
Gorgui Dieng 2021-22 Advanced Game Log ,3.0,17
Gorgui Dieng 2021-22 Advanced Game Log ,4.0,-1
Gorgui Dieng 2021-22 Advanced Game Log ,5.0,6
Gorgui Dieng 2021-22 Advanced Game Log ,6.0,4
Gorgui Dieng 2021-22 Advanced Game Log ,7.0,18
Gorgui Dieng 2021-22 Advanced Game Log ,8.0,15
Gorgui Dieng 2021-22 Advanced Game Log ,9.0,41
Gorgui Dieng 2021-22 Advanced Game Log ,10.0,20
Gorgui Dieng 2021-22 Advanced Game Log ,12.0,21
Gorgui Dieng 2021-22 Advanced Game Log ,13.0,2
Gorgui Dieng 2021-22 Advanced Game Log ,14.0,1
Gorgui Dieng 2021-22 Advanced Game Log ,16.0,20
Gorgui Dieng 2021-22 Advanced Game Log ,17.0,5
Gorgui Dieng 2021-22 Advanced Game Log ,18.0,7
Gorgui Dieng 2021-22 Advanced Game Log ,19.0,13
Gorgui Dieng 2021-22 Advanced Game Log ,21.0,4
Gorgui Dieng 2021-22 Advanced Game Log ,22.0,8
Gorgui Dieng 2021-22 Advanced Game Log ,23.0,4
Gorgui Dieng 2021-22 Advanced Game Log ,24.0,-2
Grant Williams 2021-22 Advanced Game Log ,1.0,72
Grant Williams 2021-22 Advanced Game Log ,2.0,21
Grant Williams 2021-22 Advanced Game Log ,3.0,69
Grant Williams 2021-22 Advanced Game Log ,4.0,219
Grant Williams 2021-22 Advanced Game Log ,5.0,177
Grant Williams 2021-22 Advanced Game Log ,6.0,84
Grant Williams 2021-22 Advanced Game Log ,7.0,51
Grant Williams 2021-22 Advanced Game Log ,8.0,81
Grant Williams 2021-22 Advanced Game Log ,10.0,159
Grant Williams 2021-22 Advanced Game Log ,11.0,36
Grant Williams 2021-22 Advanced Game Log ,12.0,63
Grant Williams 2021-22 Advanced Game Log ,13.0,180
Grant Williams 2021-22 Advanced Game Log ,14.0,66
Grant Williams 2021-22 Advanced Game Log ,15.0,177
Grant Williams 2021-22 Advanced Game Log ,16.0,78
Grant Williams 2021-22 Advanced Game Log ,17.0,126
Grant Williams 2021-22 Advanced Game Log ,18.0,102
Grant Williams 2021-22 Advanced Game Log ,19.0,117
Grant Williams 2021-22 Advanced Game Log ,20.0,66
Grant Williams 2021-22 Advanced Game Log ,21.0,120
Grant Williams 2021-22 Advanced Game Log ,22.0,129
Grant Williams 2021-22 Advanced Game Log ,23.0,135
Grant Williams 2021-22 Advanced Game Log ,24.0,90
Grayson Allen 2021-22 Advanced Game Log ,1.0,71
Grayson Allen 2021-22 Advanced Game Log ,2.0,64
Grayson Allen 2021-22 Advanced Game Log ,3.0,88
Grayson Allen 2021-22 Advanced Game Log ,4.0,41
Grayson Allen 2021-22 Advanced Game Log ,5.0,44
Grayson Allen 2021-22 Advanced Game Log ,6.0,31
Grayson Allen 2021-22 Advanced Game Log ,7.0,37
Grayson Allen 2021-22 Advanced Game Log ,8.0,41
Grayson Allen 2021-22 Advanced Game Log ,9.0,9
Grayson Allen 2021-22 Advanced Game Log ,10.0,25
Grayson Allen 2021-22 Advanced Game Log ,11.0,5
Grayson Allen 2021-22 Advanced Game Log ,12.0,44
Grayson Allen 2021-22 Advanced Game Log ,13.0,28
Grayson Allen 2021-22 Advanced Game Log ,14.0,37
Grayson Allen 2021-22 Advanced Game Log ,15.0,31
Grayson Allen 2021-22 Advanced Game Log ,16.0,23
Grayson Allen 2021-22 Advanced Game Log ,17.0,21
Grayson Allen 2021-22 Advanced Game Log ,18.0,6
Grayson Allen 2021-22 Advanced Game Log ,19.0,53
Grayson Allen 2021-22 Advanced Game Log ,20.0,33
Grayson Allen 2021-22 Advanced Game Log ,21.0,39
Grayson Allen 2021-22 Advanced Game Log ,22.0,46
Grayson Allen 2021-22 Advanced Game Log ,23.0,33
Grayson Allen 2021-22 Advanced Game Log ,24.0,18
Greg Brown III 2021-22 Advanced Game Log ,1.0,15
Greg Brown III 2021-22 Advanced Game Log ,2.0,0
Greg Brown III 2021-22 Advanced Game Log ,5.0,4
Greg Brown III 2021-22 Advanced Game Log ,6.0,0
Greg Brown III 2021-22 Advanced Game Log ,10.0,5
Greg Brown III 2021-22 Advanced Game Log ,11.0,0
Greg Brown III 2021-22 Advanced Game Log ,12.0,7
Greg Brown III 2021-22 Advanced Game Log ,13.0,1
Greg Brown III 2021-22 Advanced Game Log ,14.0,7
Greg Brown III 2021-22 Advanced Game Log ,15.0,24
Greg Brown III 2021-22 Advanced Game Log ,16.0,34
Greg Brown III 2021-22 Advanced Game Log ,17.0,13
Greg Brown III 2021-22 Advanced Game Log ,18.0,22
Greg Brown III 2021-22 Advanced Game Log ,19.0,9
Greg Brown III 2021-22 Advanced Game Log ,20.0,14
Greg Brown III 2021-22 Advanced Game Log ,21.0,11
Greg Brown III 2021-22 Advanced Game Log ,22.0,42
Greg Brown III 2021-22 Advanced Game Log ,23.0,51
Greg Brown III 2021-22 Advanced Game Log ,24.0,37
Greg Monroe 2021-22 Advanced Game Log ,11.0,15
Greg Monroe 2021-22 Advanced Game Log ,15.0,19
Greg Monroe 2021-22 Advanced Game Log ,16.0,14
Greg Monroe 2021-22 Advanced Game Log ,17.0,4
Greg Monroe 2021-22 Advanced Game Log ,23.0,14
Greg Monroe 2021-22 Advanced Game Log ,24.0,20
Hamidou Diallo 2021-22 Advanced Game Log ,1.0,13
Hamidou Diallo 2021-22 Advanced Game Log ,2.0,5
Hamidou Diallo 2021-22 Advanced Game Log ,4.0,52
Hamidou Diallo 2021-22 Advanced Game Log ,5.0,36
Hamidou Diallo 2021-22 Advanced Game Log ,6.0,7
Hamidou Diallo 2021-22 Advanced Game Log ,7.0,41
Hamidou Diallo 2021-22 Advanced Game Log ,8.0,33
Hamidou Diallo 2021-22 Advanced Game Log ,9.0,50
Hamidou Diallo 2021-22 Advanced Game Log ,10.0,87
Hamidou Diallo 2021-22 Advanced Game Log ,11.0,55
Hamidou Diallo 2021-22 Advanced Game Log ,12.0,60
Hamidou Diallo 2021-22 Advanced Game Log ,13.0,51
Hamidou Diallo 2021-22 Advanced Game Log ,14.0,23
Hamidou Diallo 2021-22 Advanced Game Log ,15.0,69
Hamidou Diallo 2021-22 Advanced Game Log ,16.0,58
Hamidou Diallo 2021-22 Advanced Game Log ,17.0,21
Hamidou Diallo 2021-22 Advanced Game Log ,18.0,47
Hamidou Diallo 2021-22 Advanced Game Log ,19.0,18
Hamidou Diallo 2021-22 Advanced Game Log ,20.0,14
Harrison Barnes 2021-22 Advanced Game Log ,1.0,89
Harrison Barnes 2021-22 Advanced Game Log ,2.0,103
Harrison Barnes 2021-22 Advanced Game Log ,3.0,61
Harrison Barnes 2021-22 Advanced Game Log ,4.0,63
Harrison Barnes 2021-22 Advanced Game Log ,5.0,21
Harrison Barnes 2021-22 Advanced Game Log ,7.0,34
Harrison Barnes 2021-22 Advanced Game Log ,8.0,62
Harrison Barnes 2021-22 Advanced Game Log ,9.0,57
Harrison Barnes 2021-22 Advanced Game Log ,10.0,55
Harrison Barnes 2021-22 Advanced Game Log ,11.0,67
Harrison Barnes 2021-22 Advanced Game Log ,12.0,87
Harrison Barnes 2021-22 Advanced Game Log ,13.0,45
Harrison Barnes 2021-22 Advanced Game Log ,14.0,49
Harrison Barnes 2021-22 Advanced Game Log ,15.0,95
Harrison Barnes 2021-22 Advanced Game Log ,16.0,94
Harrison Barnes 2021-22 Advanced Game Log ,17.0,26
Harrison Barnes 2021-22 Advanced Game Log ,18.0,45
Harrison Barnes 2021-22 Advanced Game Log ,19.0,84
Harrison Barnes 2021-22 Advanced Game Log ,20.0,66
Harrison Barnes 2021-22 Advanced Game Log ,21.0,40
Harrison Barnes 2021-22 Advanced Game Log ,22.0,34
Harrison Barnes 2021-22 Advanced Game Log ,23.0,79
Harrison Barnes 2021-22 Advanced Game Log ,24.0,21
Hassan Whiteside 2021-22 Advanced Game Log ,1.0,46
Hassan Whiteside 2021-22 Advanced Game Log ,2.0,62
Hassan Whiteside 2021-22 Advanced Game Log ,3.0,25
Hassan Whiteside 2021-22 Advanced Game Log ,4.0,51
Hassan Whiteside 2021-22 Advanced Game Log ,5.0,31
Hassan Whiteside 2021-22 Advanced Game Log ,6.0,11
Hassan Whiteside 2021-22 Advanced Game Log ,7.0,65
Hassan Whiteside 2021-22 Advanced Game Log ,8.0,29
Hassan Whiteside 2021-22 Advanced Game Log ,9.0,41
Hassan Whiteside 2021-22 Advanced Game Log ,10.0,51
Hassan Whiteside 2021-22 Advanced Game Log ,11.0,24
Hassan Whiteside 2021-22 Advanced Game Log ,12.0,39
Hassan Whiteside 2021-22 Advanced Game Log ,14.0,75
Hassan Whiteside 2021-22 Advanced Game Log ,15.0,22
Hassan Whiteside 2021-22 Advanced Game Log ,16.0,81
Hassan Whiteside 2021-22 Advanced Game Log ,17.0,42
Hassan Whiteside 2021-22 Advanced Game Log ,18.0,27
Hassan Whiteside 2021-22 Advanced Game Log ,19.0,39
Hassan Whiteside 2021-22 Advanced Game Log ,20.0,82
Hassan Whiteside 2021-22 Advanced Game Log ,21.0,27
Hassan Whiteside 2021-22 Advanced Game Log ,22.0,19
Hassan Whiteside 2021-22 Advanced Game Log ,23.0,4
Hassan Whiteside 2021-22 Advanced Game Log ,24.0,91
Hassani Gravett 2021-22 Advanced Game Log ,9.0,72
Hassani Gravett 2021-22 Advanced Game Log ,10.0,28
Hassani Gravett 2021-22 Advanced Game Log ,11.0,12
Haywood Highsmith 2021-22 Advanced Game Log ,11.0,4
Haywood Highsmith 2021-22 Advanced Game Log ,17.0,4
Haywood Highsmith 2021-22 Advanced Game Log ,19.0,7
Haywood Highsmith 2021-22 Advanced Game Log ,20.0,5
Haywood Highsmith 2021-22 Advanced Game Log ,21.0,2
Haywood Highsmith 2021-22 Advanced Game Log ,22.0,2
Haywood Highsmith 2021-22 Advanced Game Log ,23.0,2
Haywood Highsmith 2021-22 Advanced Game Log ,24.0,13
Herbert Jones 2021-22 Advanced Game Log ,1.0,36
Herbert Jones 2021-22 Advanced Game Log ,2.0,11
Herbert Jones 2021-22 Advanced Game Log ,3.0,41
Herbert Jones 2021-22 Advanced Game Log ,4.0,25
Herbert Jones 2021-22 Advanced Game Log ,5.0,43
Herbert Jones 2021-22 Advanced Game Log ,6.0,44
Herbert Jones 2021-22 Advanced Game Log ,7.0,45
Herbert Jones 2021-22 Advanced Game Log ,8.0,33
Herbert Jones 2021-22 Advanced Game Log ,9.0,36
Herbert Jones 2021-22 Advanced Game Log ,10.0,54
Herbert Jones 2021-22 Advanced Game Log ,11.0,66
Herbert Jones 2021-22 Advanced Game Log ,12.0,59
Herbert Jones 2021-22 Advanced Game Log ,13.0,35
Herbert Jones 2021-22 Advanced Game Log ,14.0,71
Herbert Jones 2021-22 Advanced Game Log ,15.0,55
Herbert Jones 2021-22 Advanced Game Log ,16.0,54
Herbert Jones 2021-22 Advanced Game Log ,17.0,33
Herbert Jones 2021-22 Advanced Game Log ,18.0,15
Herbert Jones 2021-22 Advanced Game Log ,19.0,40
Herbert Jones 2021-22 Advanced Game Log ,20.0,47
Herbert Jones 2021-22 Advanced Game Log ,21.0,67
Herbert Jones 2021-22 Advanced Game Log ,22.0,35
Herbert Jones 2021-22 Advanced Game Log ,23.0,36
Herbert Jones 2021-22 Advanced Game Log ,24.0,34
Ignas Brazdeikis 2021-22 Advanced Game Log ,1.0,7
Ignas Brazdeikis 2021-22 Advanced Game Log ,2.0,-1
Ignas Brazdeikis 2021-22 Advanced Game Log ,3.0,5
Ignas Brazdeikis 2021-22 Advanced Game Log ,4.0,-2
Ignas Brazdeikis 2021-22 Advanced Game Log ,5.0,11
Ignas Brazdeikis 2021-22 Advanced Game Log ,6.0,1
Ignas Brazdeikis 2021-22 Advanced Game Log ,7.0,0
Ignas Brazdeikis 2021-22 Advanced Game Log ,8.0,5
Ignas Brazdeikis 2021-22 Advanced Game Log ,10.0,9
Ignas Brazdeikis 2021-22 Advanced Game Log ,12.0,-1
Ignas Brazdeikis 2021-22 Advanced Game Log ,13.0,35
Ignas Brazdeikis 2021-22 Advanced Game Log ,14.0,0
Ignas Brazdeikis 2021-22 Advanced Game Log ,15.0,15
Ignas Brazdeikis 2021-22 Advanced Game Log ,16.0,2
Ignas Brazdeikis 2021-22 Advanced Game Log ,17.0,7
Ignas Brazdeikis 2021-22 Advanced Game Log ,19.0,23
Ignas Brazdeikis 2021-22 Advanced Game Log ,21.0,12
Ignas Brazdeikis 2021-22 Advanced Game Log ,22.0,-1
Ignas Brazdeikis 2021-22 Advanced Game Log ,23.0,51
Ignas Brazdeikis 2021-22 Advanced Game Log ,24.0,45
Immanuel Quickley 2021-22 Advanced Game Log ,1.0,4
Immanuel Quickley 2021-22 Advanced Game Log ,2.0,38
Immanuel Quickley 2021-22 Advanced Game Log ,3.0,46
Immanuel Quickley 2021-22 Advanced Game Log ,4.0,55
Immanuel Quickley 2021-22 Advanced Game Log ,5.0,47
Immanuel Quickley 2021-22 Advanced Game Log ,6.0,27
Immanuel Quickley 2021-22 Advanced Game Log ,7.0,48
Immanuel Quickley 2021-22 Advanced Game Log ,8.0,39
Immanuel Quickley 2021-22 Advanced Game Log ,10.0,39
Immanuel Quickley 2021-22 Advanced Game Log ,11.0,47
Immanuel Quickley 2021-22 Advanced Game Log ,12.0,19
Immanuel Quickley 2021-22 Advanced Game Log ,13.0,53
Immanuel Quickley 2021-22 Advanced Game Log ,14.0,25
Immanuel Quickley 2021-22 Advanced Game Log ,15.0,14
Immanuel Quickley 2021-22 Advanced Game Log ,16.0,14
Immanuel Quickley 2021-22 Advanced Game Log ,17.0,24
Immanuel Quickley 2021-22 Advanced Game Log ,18.0,26
Immanuel Quickley 2021-22 Advanced Game Log ,19.0,74
Immanuel Quickley 2021-22 Advanced Game Log ,20.0,69
Immanuel Quickley 2021-22 Advanced Game Log ,21.0,67
Immanuel Quickley 2021-22 Advanced Game Log ,22.0,83
Immanuel Quickley 2021-22 Advanced Game Log ,23.0,95
Immanuel Quickley 2021-22 Advanced Game Log ,24.0,102
Isaac Bonga 2021-22 Advanced Game Log ,1.0,0
Isaac Bonga 2021-22 Advanced Game Log ,5.0,-2
Isaac Bonga 2021-22 Advanced Game Log ,6.0,2
Isaac Bonga 2021-22 Advanced Game Log ,7.0,6
Isaac Bonga 2021-22 Advanced Game Log ,8.0,3
Isaac Bonga 2021-22 Advanced Game Log ,11.0,1
Isaac Bonga 2021-22 Advanced Game Log ,14.0,0
Isaac Bonga 2021-22 Advanced Game Log ,19.0,1
Isaac Bonga 2021-22 Advanced Game Log ,20.0,1
Isaac Okoro 2021-22 Advanced Game Log ,1.0,8
Isaac Okoro 2021-22 Advanced Game Log ,3.0,10
Isaac Okoro 2021-22 Advanced Game Log ,4.0,39
Isaac Okoro 2021-22 Advanced Game Log ,5.0,33
Isaac Okoro 2021-22 Advanced Game Log ,6.0,44
Isaac Okoro 2021-22 Advanced Game Log ,7.0,53
Isaac Okoro 2021-22 Advanced Game Log ,8.0,46
Isaac Okoro 2021-22 Advanced Game Log ,10.0,32
Isaac Okoro 2021-22 Advanced Game Log ,12.0,5
Isaac Okoro 2021-22 Advanced Game Log ,13.0,32
Isaac Okoro 2021-22 Advanced Game Log ,14.0,38
Isaac Okoro 2021-22 Advanced Game Log ,15.0,45
Isaac Okoro 2021-22 Advanced Game Log ,16.0,36
Isaac Okoro 2021-22 Advanced Game Log ,17.0,12
Isaac Okoro 2021-22 Advanced Game Log ,18.0,25
Isaac Okoro 2021-22 Advanced Game Log ,19.0,34
Isaac Okoro 2021-22 Advanced Game Log ,20.0,28
Isaac Okoro 2021-22 Advanced Game Log ,21.0,69
Isaac Okoro 2021-22 Advanced Game Log ,22.0,36
Isaac Okoro 2021-22 Advanced Game Log ,23.0,57
Isaac Okoro 2021-22 Advanced Game Log ,24.0,16
Isaiah Hartenstein 2021-22 Advanced Game Log ,1.0,27
Isaiah Hartenstein 2021-22 Advanced Game Log ,2.0,46
Isaiah Hartenstein 2021-22 Advanced Game Log ,3.0,63
Isaiah Hartenstein 2021-22 Advanced Game Log ,4.0,56
Isaiah Hartenstein 2021-22 Advanced Game Log ,5.0,39
Isaiah Hartenstein 2021-22 Advanced Game Log ,6.0,45
Isaiah Hartenstein 2021-22 Advanced Game Log ,7.0,37
Isaiah Hartenstein 2021-22 Advanced Game Log ,8.0,58
Isaiah Hartenstein 2021-22 Advanced Game Log ,12.0,6
Isaiah Hartenstein 2021-22 Advanced Game Log ,13.0,32
Isaiah Hartenstein 2021-22 Advanced Game Log ,14.0,40
Isaiah Hartenstein 2021-22 Advanced Game Log ,15.0,20
Isaiah Hartenstein 2021-22 Advanced Game Log ,16.0,40
Isaiah Hartenstein 2021-22 Advanced Game Log ,17.0,47
Isaiah Hartenstein 2021-22 Advanced Game Log ,18.0,29
Isaiah Hartenstein 2021-22 Advanced Game Log ,19.0,50
Isaiah Hartenstein 2021-22 Advanced Game Log ,20.0,51
Isaiah Hartenstein 2021-22 Advanced Game Log ,21.0,51
Isaiah Hartenstein 2021-22 Advanced Game Log ,22.0,45
Isaiah Hartenstein 2021-22 Advanced Game Log ,23.0,85
Isaiah Hartenstein 2021-22 Advanced Game Log ,24.0,62
Isaiah Jackson 2021-22 Advanced Game Log ,1.0,12
Isaiah Jackson 2021-22 Advanced Game Log ,5.0,8
Isaiah Jackson 2021-22 Advanced Game Log ,6.0,2
Isaiah Jackson 2021-22 Advanced Game Log ,7.0,-2
Isaiah Jackson 2021-22 Advanced Game Log ,8.0,6
Isaiah Jackson 2021-22 Advanced Game Log ,9.0,18
Isaiah Jackson 2021-22 Advanced Game Log ,12.0,14
Isaiah Jackson 2021-22 Advanced Game Log ,13.0,56
Isaiah Jackson 2021-22 Advanced Game Log ,14.0,92
Isaiah Jackson 2021-22 Advanced Game Log ,15.0,74
Isaiah Jackson 2021-22 Advanced Game Log ,16.0,22
Isaiah Jackson 2021-22 Advanced Game Log ,18.0,70
Isaiah Jackson 2021-22 Advanced Game Log ,19.0,112
Isaiah Jackson 2021-22 Advanced Game Log ,20.0,126
Isaiah Jackson 2021-22 Advanced Game Log ,21.0,16
Isaiah Jackson 2021-22 Advanced Game Log ,22.0,6
Isaiah Jackson 2021-22 Advanced Game Log ,23.0,60
Isaiah Jackson 2021-22 Advanced Game Log ,24.0,98
Isaiah Joe 2021-22 Advanced Game Log ,1.0,45
Isaiah Joe 2021-22 Advanced Game Log ,2.0,40
Isaiah Joe 2021-22 Advanced Game Log ,4.0,65
Isaiah Joe 2021-22 Advanced Game Log ,5.0,110
Isaiah Joe 2021-22 Advanced Game Log ,7.0,65
Isaiah Joe 2021-22 Advanced Game Log ,8.0,60
Isaiah Joe 2021-22 Advanced Game Log ,9.0,20
Isaiah Joe 2021-22 Advanced Game Log ,11.0,150
Isaiah Joe 2021-22 Advanced Game Log ,12.0,50
Isaiah Joe 2021-22 Advanced Game Log ,13.0,105
Isaiah Joe 2021-22 Advanced Game Log ,14.0,60
Isaiah Joe 2021-22 Advanced Game Log ,15.0,115
Isaiah Joe 2021-22 Advanced Game Log ,16.0,0
Isaiah Joe 2021-22 Advanced Game Log ,17.0,5
Isaiah Joe 2021-22 Advanced Game Log ,18.0,55
Isaiah Joe 2021-22 Advanced Game Log ,19.0,-5
Isaiah Joe 2021-22 Advanced Game Log ,20.0,55
Isaiah Joe 2021-22 Advanced Game Log ,21.0,-10
Isaiah Joe 2021-22 Advanced Game Log ,22.0,0
Isaiah Joe 2021-22 Advanced Game Log ,23.0,55
Isaiah Joe 2021-22 Advanced Game Log ,24.0,70
Isaiah Livers 2021-22 Advanced Game Log ,18.0,7
Isaiah Livers 2021-22 Advanced Game Log ,19.0,6
Isaiah Livers 2021-22 Advanced Game Log ,20.0,35
Isaiah Livers 2021-22 Advanced Game Log ,21.0,40
Isaiah Livers 2021-22 Advanced Game Log ,22.0,4
Isaiah Livers 2021-22 Advanced Game Log ,23.0,64
Isaiah Livers 2021-22 Advanced Game Log ,24.0,30
Isaiah Roby 2021-22 Advanced Game Log ,1.0,17
Isaiah Roby 2021-22 Advanced Game Log ,3.0,6
Isaiah Roby 2021-22 Advanced Game Log ,4.0,20
Isaiah Roby 2021-22 Advanced Game Log ,5.0,4
Isaiah Roby 2021-22 Advanced Game Log ,6.0,41
Isaiah Roby 2021-22 Advanced Game Log ,7.0,1
Isaiah Roby 2021-22 Advanced Game Log ,9.0,1
Isaiah Roby 2021-22 Advanced Game Log ,10.0,57
Isaiah Roby 2021-22 Advanced Game Log ,16.0,14
Isaiah Roby 2021-22 Advanced Game Log ,17.0,34
Isaiah Roby 2021-22 Advanced Game Log ,18.0,34
Isaiah Roby 2021-22 Advanced Game Log ,19.0,79
Isaiah Roby 2021-22 Advanced Game Log ,20.0,39
Isaiah Roby 2021-22 Advanced Game Log ,21.0,55
Isaiah Roby 2021-22 Advanced Game Log ,22.0,54
Isaiah Roby 2021-22 Advanced Game Log ,23.0,92
Isaiah Roby 2021-22 Advanced Game Log ,24.0,80
Isaiah Stewart 2021-22 Advanced Game Log ,1.0,52
Isaiah Stewart 2021-22 Advanced Game Log ,2.0,42
Isaiah Stewart 2021-22 Advanced Game Log ,3.0,46
Isaiah Stewart 2021-22 Advanced Game Log ,4.0,43
Isaiah Stewart 2021-22 Advanced Game Log ,5.0,14
Isaiah Stewart 2021-22 Advanced Game Log ,6.0,64
Isaiah Stewart 2021-22 Advanced Game Log ,7.0,67
Isaiah Stewart 2021-22 Advanced Game Log ,8.0,45
Isaiah Stewart 2021-22 Advanced Game Log ,9.0,14
Isaiah Stewart 2021-22 Advanced Game Log ,11.0,25
Isaiah Stewart 2021-22 Advanced Game Log ,12.0,33
Isaiah Stewart 2021-22 Advanced Game Log ,13.0,72
Isaiah Stewart 2021-22 Advanced Game Log ,14.0,37
Isaiah Stewart 2021-22 Advanced Game Log ,15.0,67
Isaiah Stewart 2021-22 Advanced Game Log ,16.0,72
Isaiah Stewart 2021-22 Advanced Game Log ,17.0,33
Isaiah Stewart 2021-22 Advanced Game Log ,18.0,47
Isaiah Stewart 2021-22 Advanced Game Log ,19.0,47
Isaiah Stewart 2021-22 Advanced Game Log ,20.0,1
Isaiah Stewart 2021-22 Advanced Game Log ,21.0,52
Isaiah Stewart 2021-22 Advanced Game Log ,22.0,80
Isaiah Stewart 2021-22 Advanced Game Log ,23.0,53
Isaiah Stewart 2021-22 Advanced Game Log ,24.0,74
Isaiah Todd 2021-22 Advanced Game Log ,4.0,3
Isaiah Todd 2021-22 Advanced Game Log ,6.0,0
Isaiah Todd 2021-22 Advanced Game Log ,7.0,6
Isaiah Todd 2021-22 Advanced Game Log ,9.0,0
Isaiah Todd 2021-22 Advanced Game Log ,10.0,3
Isaiah Todd 2021-22 Advanced Game Log ,11.0,4
Isaiah Todd 2021-22 Advanced Game Log ,17.0,-1
Isaiah Todd 2021-22 Advanced Game Log ,24.0,-1
Ish Smith 2021-22 Advanced Game Log ,1.0,22
Ish Smith 2021-22 Advanced Game Log ,2.0,5
Ish Smith 2021-22 Advanced Game Log ,3.0,-1
Ish Smith 2021-22 Advanced Game Log ,4.0,4
Ish Smith 2021-22 Advanced Game Log ,5.0,0
Ish Smith 2021-22 Advanced Game Log ,6.0,27
Ish Smith 2021-22 Advanced Game Log ,8.0,12
Ish Smith 2021-22 Advanced Game Log ,9.0,15
Ish Smith 2021-22 Advanced Game Log ,10.0,32
Ish Smith 2021-22 Advanced Game Log ,11.0,3
Ish Smith 2021-22 Advanced Game Log ,12.0,8
Ish Smith 2021-22 Advanced Game Log ,13.0,3
Ish Smith 2021-22 Advanced Game Log ,14.0,30
Ish Smith 2021-22 Advanced Game Log ,15.0,13
Ish Smith 2021-22 Advanced Game Log ,16.0,18
Ish Smith 2021-22 Advanced Game Log ,17.0,46
Ish Smith 2021-22 Advanced Game Log ,18.0,15
Ish Smith 2021-22 Advanced Game Log ,19.0,51
Ish Smith 2021-22 Advanced Game Log ,20.0,37
